Fpeak,Fsoft,Fhard,Dflare,Hratio,flare_class,source
-4.744727,-4.946068,-4.762885,1260.0,1.641882,M,NASA_DONKI
-4.744727,-4.818307,-4.935672,960.0,0.769362,M,NASA_DONKI
-4.79588,-4.888468,-4.663359,1200.0,1.624092,M,NASA_DONKI
-4.130768,-4.28538,-4.058477,1200.0,1.576567,M,NASA_DONKI
-5.026872,-5.037345,-4.795915,1260.0,1.915207,C,NASA_DONKI
-4.327902,-4.399454,-4.084641,600.0,2.077628,M,NASA_DONKI
-4.920819,-5.015727,-4.825352,780.0,1.601572,M,NASA_DONKI
-4.431798,-4.576825,-4.293944,3180.0,1.84336,M,NASA_DONKI
-4.102373,-4.254871,-3.788648,1680.0,2.892967,M,NASA_DONKI
-5.0,-5.129106,-5.023627,660.0,1.123491,M,NASA_DONKI
-4.769551,-4.907791,-4.641801,780.0,1.866779,M,NASA_DONKI
-4.769551,-4.939113,-4.885671,900.0,1.186948,M,NASA_DONKI
-5.451445,-5.580076,-6.315912,960.0,0.136626,C,NOAA_GOES
-5.0,-5.076748,-5.088965,600.0,1.038449,M,NASA_DONKI
-4.113509,-4.288692,-4.120826,1620.0,1.416362,M,NASA_DONKI
-4.39794,-4.601156,-4.452234,840.0,1.46336,M,NASA_DONKI
-4.677781,-4.642616,-4.629065,1260.0,1.028228,M,NASA_DONKI
-4.920819,-5.099089,-4.83536,1320.0,1.75056,M,NASA_DONKI
-5.0,-5.11873,-4.905811,600.0,1.615359,M,NASA_DONKI
-4.769551,-5.111959,-4.723678,780.0,2.495826,M,NASA_DONKI
-4.853872,-4.932963,-4.855337,1860.0,1.195279,M,NASA_DONKI
-4.958607,-4.987484,-5.048411,780.0,0.85916,M,NASA_DONKI
-4.69897,-4.986529,-4.620502,1440.0,2.230225,M,NASA_DONKI
-4.21467,-4.366904,-4.066425,1920.0,1.752358,M,NASA_DONKI
-5.0,-5.133573,-4.900119,960.0,1.891227,M,NASA_DONKI
-4.769551,-4.986237,-4.678623,900.0,2.012684,M,NASA_DONKI
-4.958607,-4.923396,-4.853996,1620.0,1.212673,M,NASA_DONKI
-5.0,-5.205141,-4.925921,1920.0,1.765379,M,NASA_DONKI
-5.0,-5.274501,-4.751172,780.0,3.312296,M,NASA_DONKI
-4.886057,-5.068445,-4.847847,1200.0,1.674962,M,NASA_DONKI
-4.920819,-4.887758,-5.019799,1260.0,0.763019,M,NASA_DONKI
-4.823909,-5.076128,-4.568076,960.0,3.045714,M,NASA_DONKI
-4.327902,-4.568027,-4.075897,2460.0,3.230694,M,NASA_DONKI
-4.60206,-4.74458,-4.556063,1260.0,1.572227,M,NASA_DONKI
-4.744727,-4.883639,-4.593093,2100.0,1.995048,M,NASA_DONKI
-4.823909,-4.967945,-4.568672,2760.0,2.363592,M,NASA_DONKI
-4.920819,-5.139215,-5.10404,1500.0,1.030709,M,NASA_DONKI
-4.886057,-5.174989,-4.591153,10560.0,4.025486,M,NASA_DONKI
-4.853872,-4.797422,-4.59316,2880.0,1.638938,M,NASA_DONKI
-4.387216,-4.434462,-4.543983,2040.0,0.770172,M,NASA_DONKI
-5.0,-5.182373,-4.855978,1980.0,2.08979,M,NASA_DONKI
-4.167491,-4.362991,-3.875878,1500.0,3.136094,M,NASA_DONKI
-5.356547,-5.47499,-5.313633,1140.0,1.379204,C,NASA_DONKI
-4.619789,-4.624357,-4.468264,1500.0,1.434083,M,NASA_DONKI
-4.958607,-5.220258,-4.957177,660.0,1.701277,M,NASA_DONKI
-3.769551,-3.844392,-3.54246,1380.0,2.129023,X,NASA_DONKI
-4.537602,-4.776064,-4.32751,2820.0,2.773305,M,NASA_DONKI
-4.721246,-4.824055,-4.462066,660.0,2.135023,M,NASA_DONKI
-3.958607,-4.116309,-3.841838,840.0,1.899045,X,NASA_DONKI
-5.0,-5.091464,-5.061334,360.0,1.069511,M,NASA_DONKI
-4.026872,-4.157876,-4.025571,3420.0,1.316771,M,NASA_DONKI
-4.769551,-4.89276,-4.631716,900.0,1.770594,M,NASA_DONKI
-4.823909,-5.023488,-4.756921,1140.0,1.821121,M,NASA_DONKI
-5.0,-5.10419,-4.896578,1200.0,1.801519,M,NASA_DONKI
-4.958607,-5.050841,-4.546311,660.0,3.165488,M,NASA_DONKI
-5.0,-5.039291,-4.922579,2400.0,1.243546,M,NASA_DONKI
-4.721246,-4.792014,-4.710082,1320.0,1.1992,M,NASA_DONKI
-4.823909,-5.061658,-4.650051,840.0,2.385394,M,NASA_DONKI
-5.443697,-5.589325,-5.398788,2520.0,1.493391,C,NASA_DONKI
-4.443697,-4.58306,-4.133188,1320.0,2.788649,M,NASA_DONKI
-4.552842,-4.758526,-4.467569,1920.0,1.9816,M,NASA_DONKI
-4.823909,-4.993084,-4.710552,660.0,1.927854,M,NASA_DONKI
-4.60206,-4.747826,-4.362607,4860.0,2.625359,M,NASA_DONKI
-4.823909,-4.881083,-4.801941,540.0,1.122924,M,NASA_DONKI
-4.920819,-5.042681,-4.781224,1620.0,1.888829,M,NASA_DONKI
-5.851018,-5.959308,-6.678812,1380.0,0.148664,C,NOAA_GOES
-4.958607,-5.052293,-4.830958,960.0,1.742204,M,NASA_DONKI
-4.853872,-4.855652,-4.743956,1080.0,1.342214,M,NASA_DONKI
-5.0,-5.045617,-4.944663,2940.0,1.38033,M,NASA_DONKI
-4.853872,-5.004702,-4.693528,1500.0,2.07977,M,NASA_DONKI
-5.173925,-5.406731,-4.976957,17460.0,2.675281,C,NASA_DONKI
-5.200659,-5.328638,-4.892935,1080.0,2.943818,C,NASA_DONKI
-5.031517,-5.162382,-4.826255,3780.0,2.104602,C,NASA_DONKI
-4.886057,-5.049916,-4.887736,2400.0,1.485735,M,NASA_DONKI
-4.408935,-4.606228,-4.319341,3780.0,2.033527,M,NASA_DONKI
-4.022276,-4.195687,-3.92357,4020.0,1.671795,M,NASA_DONKI
-4.920819,-5.185874,-4.600446,420.0,3.785504,M,NASA_DONKI
-4.886057,-5.070733,-4.866292,960.0,1.584756,M,NASA_DONKI
-4.537602,-4.758716,-4.460222,2220.0,1.897435,M,NASA_DONKI
-4.886057,-5.026029,-4.733384,600.0,2.096779,M,NASA_DONKI
-4.19382,-4.261448,-4.33358,1800.0,0.84852,M,NASA_DONKI
-4.920819,-4.987263,-4.723773,1020.0,1.90335,M,NASA_DONKI
-4.721246,-4.971904,-4.622204,1860.0,2.255743,M,NASA_DONKI
-4.537602,-4.814583,-4.482299,660.0,2.132499,M,NASA_DONKI
-5.017729,-5.029265,-4.967009,3060.0,1.210374,C,NASA_DONKI
-3.920819,-4.0678,-3.733105,1440.0,2.119086,X,NASA_DONKI
-3.69897,-3.846884,-3.664073,1020.0,1.607223,X,NASA_DONKI
-5.0,-5.186366,-4.96068,1560.0,1.627797,M,NASA_DONKI
-4.107905,-4.290475,-3.956985,840.0,2.172116,M,NASA_DONKI
-4.79588,-5.044523,-4.66634,1320.0,2.451458,M,NASA_DONKI
-4.508638,-4.729921,-4.352053,1200.0,2.219684,M,NASA_DONKI
-4.823909,-4.898329,-4.668396,600.0,1.495301,M,NASA_DONKI
-5.0,-5.120131,-4.990746,960.0,1.415602,M,NASA_DONKI
-4.886057,-5.016894,-4.728231,720.0,1.969958,M,NASA_DONKI
-4.853872,-5.086952,-4.763303,480.0,2.155602,M,NASA_DONKI
-5.0,-5.219216,-4.770886,2460.0,2.718666,M,NASA_DONKI
-4.69897,-4.911526,-4.59196,600.0,2.010812,M,NASA_DONKI
-3.721246,-3.909828,-3.552644,1020.0,2.28732,X,NASA_DONKI
-4.920819,-5.146674,-4.922049,1020.0,1.617234,M,NASA_DONKI
-5.0,-5.204663,-4.95721,900.0,1.633591,M,NASA_DONKI
-4.958607,-5.208914,-4.892078,900.0,2.120681,M,NASA_DONKI
-5.0,-5.167547,-4.7037,780.0,2.847028,M,NASA_DONKI
-4.366532,-4.487144,-4.339425,720.0,1.357145,M,NASA_DONKI
-4.167491,-4.32595,-3.84297,1080.0,2.980896,M,NASA_DONKI
-4.481486,-4.673332,-4.370445,420.0,2.062665,M,NASA_DONKI
-5.568636,-5.731843,-5.46729,300.0,1.880351,C,NASA_DONKI
-4.69897,-4.777935,-4.736595,1560.0,1.137623,M,NASA_DONKI
-5.0,-5.194478,-4.957338,1080.0,1.655277,M,NASA_DONKI
-5.829271,-5.859033,-6.701364,600.0,0.134248,C,NOAA_GOES
-4.552842,-4.664918,-4.384571,1500.0,1.841255,M,NASA_DONKI
-5.677781,-5.882294,-5.561163,780.0,2.290701,C,NASA_DONKI
-4.886057,-4.90388,-4.741312,1260.0,1.41715,M,NASA_DONKI
-4.853872,-5.010337,-4.756273,2940.0,1.814057,M,NASA_DONKI
-4.229148,-4.28303,-4.043124,4320.0,1.668194,M,NASA_DONKI
-5.769551,-5.979634,-5.625996,2280.0,2.43845,C,NASA_DONKI
-5.920819,-5.959699,-5.801971,3120.0,1.496727,C,NASA_DONKI
-5.0,-5.147728,-5.051472,840.0,1.203227,M,NASA_DONKI
-5.004365,-5.033837,-4.932738,1260.0,1.30323,C,NASA_DONKI
-4.69897,-4.934142,-4.678792,960.0,1.997435,M,NASA_DONKI
-4.958607,-5.175684,-5.040658,3720.0,1.317014,M,NASA_DONKI
-5.0,-5.136854,-4.647586,15120.0,2.952358,M,NASA_DONKI
-4.49485,-4.734192,-4.369879,660.0,2.282856,M,NASA_DONKI
-5.49485,-5.492205,-5.501848,83700.0,0.928007,C,NASA_DONKI
-4.853872,-4.990552,-4.882732,1260.0,1.264647,M,NASA_DONKI
-4.886057,-4.905597,-4.91988,600.0,1.019969,M,NASA_DONKI
-4.920819,-5.047963,-4.983639,1080.0,1.143365,M,NASA_DONKI
-4.886057,-4.910274,-4.606642,1020.0,2.122406,M,NASA_DONKI
-4.79588,-4.993753,-4.666977,600.0,2.145715,M,NASA_DONKI
-5.958607,-6.167368,-5.749632,1500.0,2.513771,C,NASA_DONKI
-4.677781,-4.805701,-4.596934,780.0,1.627309,M,NASA_DONKI
-4.638272,-4.651859,-4.459473,1980.0,1.477419,M,NASA_DONKI
-4.721246,-5.01529,-4.325847,2760.0,5.06921,M,NASA_DONKI
-3.920819,-4.006644,-3.858708,2100.0,1.363719,X,NASA_DONKI
-4.958607,-5.19926,-4.646178,1860.0,3.452409,M,NASA_DONKI
-4.886057,-5.016079,-4.690429,1140.0,1.941856,M,NASA_DONKI
-4.267606,-4.372667,-4.097623,1560.0,1.967654,M,NASA_DONKI
-4.657577,-4.877743,-4.553121,1260.0,2.089325,M,NASA_DONKI
-4.886057,-4.892679,-4.786894,3540.0,1.283461,M,NASA_DONKI
-4.387216,-4.557543,-4.248447,2520.0,1.998967,M,NASA_DONKI
-4.657577,-4.774357,-4.670815,1260.0,1.282029,M,NASA_DONKI
-4.769551,-5.033397,-4.630685,420.0,2.60952,M,NASA_DONKI
-5.0,-4.937725,-4.971045,1680.0,0.940603,M,NASA_DONKI
-4.853872,-4.993447,-4.368184,1140.0,4.261485,M,NASA_DONKI
-5.091515,-5.177173,-4.983366,2160.0,1.61989,C,NASA_DONKI
-5.823909,-5.921212,-5.793126,540.0,1.319286,C,NASA_DONKI
-3.823909,-3.936061,-3.648756,900.0,2.034338,X,NASA_DONKI
-3.721246,-3.893761,-3.670297,1500.0,1.711927,X,NASA_DONKI
-4.958607,-5.017748,-4.95228,840.0,1.263889,M,NASA_DONKI
-4.769551,-4.867003,-4.618035,1200.0,1.734683,M,NASA_DONKI
-4.468521,-4.690913,-4.464345,1380.0,1.790399,M,NASA_DONKI
-4.958607,-5.113612,-4.986078,720.0,1.342768,M,NASA_DONKI
-4.091515,-4.240557,-4.067876,7260.0,1.52632,M,NASA_DONKI
-4.886057,-5.049863,-4.694155,3480.0,2.470272,M,NASA_DONKI
-4.677781,-4.762123,-4.474047,1320.0,1.796617,M,NASA_DONKI
-4.823909,-4.821372,-4.869036,1380.0,0.876579,M,NASA_DONKI
-4.031517,-4.16,-3.964656,1200.0,1.649793,M,NASA_DONKI
-4.769551,-4.853742,-4.607713,2040.0,1.740731,M,NASA_DONKI
-4.853872,-4.979788,-4.755432,1860.0,1.765029,M,NASA_DONKI
-5.0,-5.11661,-4.920326,1140.0,1.655663,M,NASA_DONKI
-4.619789,-4.665613,-4.374203,2400.0,2.123503,M,NASA_DONKI
-5.267606,-5.434649,-5.215975,1020.0,1.664123,C,NASA_DONKI
-4.376751,-4.602207,-4.283714,1620.0,2.313623,M,NASA_DONKI
-5.39794,-5.695713,-5.379707,1260.0,1.850884,C,NASA_DONKI
-5.136677,-5.226527,-5.03901,1860.0,1.637797,C,NASA_DONKI
-3.39794,-3.607793,-3.201404,3360.0,2.712519,X,NASA_DONKI
-4.585027,-4.717185,-4.52502,720.0,1.58187,M,NASA_DONKI
-4.79588,-4.794056,-4.760659,1440.0,1.025918,M,NASA_DONKI
-4.853872,-5.045929,-4.749116,1260.0,1.887642,M,NASA_DONKI
-5.075721,-5.273249,-4.949504,1620.0,1.997128,C,NASA_DONKI
-4.337242,-4.413674,-4.342673,3060.0,1.229515,M,NASA_DONKI
-3.958607,-4.206187,-3.60904,2640.0,4.127394,X,NASA_DONKI
-4.79588,-4.940356,-4.760439,600.0,1.495909,M,NASA_DONKI
-5.455932,-5.463941,-5.478429,7020.0,1.02994,C,NASA_DONKI
-4.267606,-4.409599,-4.067248,1140.0,2.130544,M,NASA_DONKI
-4.769551,-5.018684,-4.661189,1440.0,2.297933,M,NASA_DONKI
-4.853872,-5.082729,-4.629498,960.0,2.964573,M,NASA_DONKI
-4.853872,-5.018549,-4.971993,1560.0,1.188501,M,NASA_DONKI
-4.677781,-4.870578,-4.445499,1320.0,2.520828,M,NASA_DONKI
-5.0,-5.228104,-4.785867,1020.0,2.810975,M,NASA_DONKI
-5.0,-5.065909,-4.742113,1320.0,2.284695,M,NASA_DONKI
-4.468521,-4.472654,-4.395238,780.0,1.146907,M,NASA_DONKI
-4.958607,-5.100876,-4.971364,2700.0,1.308134,M,NASA_DONKI
-4.148742,-4.215105,-3.829561,1200.0,2.501206,M,NASA_DONKI
-4.657577,-4.918602,-4.667811,420.0,1.931741,M,NASA_DONKI
-4.657577,-4.854076,-4.401456,1140.0,2.667852,M,NASA_DONKI
-4.045757,-4.247996,-3.990346,1080.0,1.859215,M,NASA_DONKI
-4.19382,-4.270294,-3.951496,1140.0,2.323625,M,NASA_DONKI
-5.408935,-5.536153,-5.403637,1620.0,1.44305,C,NASA_DONKI
-4.886057,-4.970782,-4.852708,6000.0,1.302409,M,NASA_DONKI
-4.886057,-4.898298,-4.753256,3120.0,1.294385,M,NASA_DONKI
-4.920819,-5.08188,-4.763045,2400.0,2.218483,M,NASA_DONKI
-4.823909,-5.018199,-4.738766,1260.0,1.798472,M,NASA_DONKI
-4.823909,-4.974403,-4.700683,1440.0,1.900651,M,NASA_DONKI
-4.619789,-4.724858,-4.500728,480.0,1.619709,M,NASA_DONKI
-4.69897,-4.677506,-4.605707,960.0,1.173347,M,NASA_DONKI
-4.920819,-5.053211,-4.878943,600.0,1.453061,M,NASA_DONKI
-5.29243,-5.40986,-5.231766,1320.0,1.450275,C,NASA_DONKI
-4.886057,-5.03566,-4.52789,1620.0,3.125275,M,NASA_DONKI
-4.420216,-4.709545,-4.169855,720.0,3.565593,M,NASA_DONKI
-4.920819,-5.139273,-4.729543,540.0,2.683263,M,NASA_DONKI
-3.920819,-4.000831,-3.974096,1140.0,1.112879,X,NASA_DONKI
-4.29243,-4.279694,-4.12867,600.0,1.433334,M,NASA_DONKI
-5.0,-5.191158,-4.792136,1260.0,2.555271,M,NASA_DONKI
-5.0,-5.228908,-5.05044,660.0,1.710752,M,NASA_DONKI
-4.744727,-4.931672,-4.636375,1260.0,2.053642,M,NASA_DONKI
-4.508638,-4.637473,-4.302805,1860.0,2.122474,M,NASA_DONKI
-5.031517,-5.173316,-4.857843,5520.0,2.105207,C,NASA_DONKI
-4.657577,-4.864442,-4.66334,1320.0,1.717153,M,NASA_DONKI
-4.481486,-4.771352,-4.445653,2400.0,2.319718,M,NASA_DONKI
-5.975577,-6.049774,-6.874736,660.0,0.126137,C,NOAA_GOES
-4.958607,-5.049468,-4.824311,1500.0,1.797752,M,NASA_DONKI
-4.958607,-5.159255,-4.734087,660.0,2.754694,M,NASA_DONKI
-5.119186,-5.382886,-5.190353,780.0,1.481716,C,NASA_DONKI
-4.337242,-4.54033,-4.239259,1860.0,1.925555,M,NASA_DONKI
-4.823909,-5.15351,-4.832887,3300.0,2.276638,M,NASA_DONKI
-5.537602,-5.77803,-5.485941,480.0,1.952545,C,NASA_DONKI
-4.958607,-5.204637,-4.813199,840.0,2.443928,M,NASA_DONKI
-5.017729,-5.283665,-5.027363,1200.0,1.793507,C,NASA_DONKI
-4.468521,-4.626755,-4.230703,840.0,2.464598,M,NASA_DONKI
-5.0,-5.265784,-4.850827,2940.0,2.423994,M,NASA_DONKI
-4.958607,-5.191893,-5.044448,360.0,1.308617,M,NASA_DONKI
-4.455932,-4.639899,-4.227989,1980.0,2.507148,M,NASA_DONKI
-5.402515,-5.485534,-6.30556,1920.0,0.125013,C,NOAA_GOES
-4.508638,-4.677292,-4.384049,780.0,2.015552,M,NASA_DONKI
-4.102373,-4.239344,-4.007387,720.0,1.636041,M,NASA_DONKI
-5.070581,-5.165319,-5.094013,660.0,1.276537,C,NASA_DONKI
-4.259637,-4.467432,-4.015072,300.0,2.790368,M,NASA_DONKI
-5.0,-5.215719,-4.852967,3060.0,2.266386,M,NASA_DONKI
-4.79588,-5.065128,-4.551712,1080.0,3.238335,M,NASA_DONKI
-4.721246,-4.933952,-4.752159,1440.0,1.630521,M,NASA_DONKI
-4.886057,-5.080914,-4.783355,840.0,1.800473,M,NASA_DONKI
-4.420216,-4.589802,-4.406302,2340.0,1.611983,M,NASA_DONKI
-4.886057,-5.135874,-4.718607,1620.0,2.505319,M,NASA_DONKI
-4.958607,-5.05581,-4.792053,1020.0,1.894028,M,NASA_DONKI
-4.853872,-4.966937,-4.722659,480.0,1.729474,M,NASA_DONKI
-4.721246,-4.873081,-4.633665,720.0,1.787282,M,NASA_DONKI
-4.619789,-4.71279,-4.457462,1980.0,1.833778,M,NASA_DONKI
-4.79588,-5.059329,-4.670057,720.0,2.668018,M,NASA_DONKI
-4.455932,-4.685222,-4.542518,1620.0,1.373634,M,NASA_DONKI
-4.920819,-5.248724,-4.931529,420.0,2.139121,M,NASA_DONKI
-4.823909,-5.077261,-4.95367,780.0,1.308205,M,NASA_DONKI
-4.920819,-5.040326,-4.833176,1080.0,1.843468,M,NASA_DONKI
-5.0,-5.234941,-5.021722,780.0,1.545098,M,NASA_DONKI
-5.481486,-5.538965,-5.153738,1200.0,2.375894,C,NASA_DONKI
-4.853872,-5.08883,-4.747567,1020.0,2.336049,M,NASA_DONKI
-5.60206,-5.695669,-5.430712,4380.0,1.916935,C,NASA_DONKI
-4.853872,-4.939459,-4.71759,1920.0,1.678667,M,NASA_DONKI
-4.356547,-4.584019,-4.155733,720.0,2.632921,M,NASA_DONKI
-4.60206,-4.81979,-4.47045,2220.0,2.39134,M,NASA_DONKI
-5.180456,-5.314647,-4.982439,1560.0,2.353824,C,NASA_DONKI
-4.823909,-5.069129,-4.578796,1260.0,3.189573,M,NASA_DONKI
-4.69897,-4.885874,-4.403523,660.0,3.275548,M,NASA_DONKI
-4.823909,-5.087208,-4.603512,2160.0,2.73712,M,NASA_DONKI
-4.79588,-4.99645,-4.822686,900.0,1.459361,M,NASA_DONKI
-4.853872,-4.946215,-5.003209,960.0,0.867209,M,NASA_DONKI
-4.920819,-5.117583,-4.893173,2460.0,1.656295,M,NASA_DONKI
-4.619789,-4.729157,-4.604422,900.0,1.430749,M,NASA_DONKI
-5.0,-5.149891,-4.687095,1800.0,2.870385,M,NASA_DONKI
-4.79588,-4.937345,-4.552662,1320.0,2.529922,M,NASA_DONKI
-5.0,-5.147821,-4.911169,480.0,1.857067,M,NASA_DONKI
-5.0,-5.158533,-4.683013,2160.0,2.946477,M,NASA_DONKI
-5.267606,-5.403506,-4.954984,840.0,2.810237,C,NASA_DONKI
-4.886057,-5.006989,-4.715148,1860.0,2.079569,M,NASA_DONKI
-4.251812,-4.365471,-4.449301,960.0,0.862333,M,NASA_DONKI
-4.958607,-5.08367,-4.782108,240.0,2.051743,M,NASA_DONKI
-5.045757,-5.27999,-5.120161,5100.0,1.315702,C,NASA_DONKI
-4.537602,-4.577429,-4.37546,900.0,1.626292,M,NASA_DONKI
-4.886057,-5.176096,-4.758321,1680.0,2.447106,M,NASA_DONKI
-4.744727,-4.844601,-4.607534,2520.0,1.611911,M,NASA_DONKI
-5.0,-5.059586,-4.909196,1260.0,1.439832,M,NASA_DONKI
-4.853872,-4.923946,-4.669144,720.0,1.774512,M,NASA_DONKI
-4.79588,-4.942445,-4.732516,540.0,1.661935,M,NASA_DONKI
-5.568636,-5.71696,-5.394355,1320.0,2.080446,C,NASA_DONKI
-4.221849,-4.380408,-4.213913,1380.0,1.449364,M,NASA_DONKI
-5.366532,-5.461738,-5.363907,1620.0,1.2017,C,NASA_DONKI
-4.677781,-4.838016,-4.613605,360.0,1.729248,M,NASA_DONKI
-5.0,-5.093787,-5.149783,1320.0,0.890757,M,NASA_DONKI
-5.0,-5.050079,-4.86429,660.0,1.473141,M,NASA_DONKI
-5.455932,-5.657287,-5.264011,2400.0,2.550613,C,NASA_DONKI
-5.0,-5.235665,-4.987647,4020.0,1.786017,M,NASA_DONKI
-5.142668,-5.237986,-5.081644,2220.0,1.410857,C,NASA_DONKI
-4.920819,-4.878085,-4.812695,300.0,1.088347,M,NASA_DONKI
-4.79588,-4.775472,-4.678905,1980.0,1.313419,M,NASA_DONKI
-5.366532,-5.556818,-5.250521,2820.0,1.987286,C,NASA_DONKI
-4.677781,-4.729323,-4.424372,540.0,2.090414,M,NASA_DONKI
-4.920819,-5.003784,-5.014819,1140.0,0.923893,M,NASA_DONKI
-5.29243,-5.417844,-5.015523,1860.0,2.48393,C,NASA_DONKI
-4.721246,-4.879715,-4.589194,3420.0,1.936403,M,NASA_DONKI
-4.721246,-4.882378,-4.611953,420.0,1.90439,M,NASA_DONKI
-5.283997,-5.324103,-4.99127,900.0,2.211408,C,NASA_DONKI
-4.60206,-4.937385,-4.453728,840.0,3.269007,M,NASA_DONKI
-4.886057,-4.971739,-4.790997,960.0,1.448706,M,NASA_DONKI
-5.107905,-5.254377,-4.855231,2340.0,2.407778,C,NASA_DONKI
-4.958607,-5.198668,-4.701191,1680.0,3.113716,M,NASA_DONKI
-4.769551,-5.050169,-4.882477,1680.0,1.477068,M,NASA_DONKI
-5.853872,-6.070291,-5.684862,3000.0,2.362435,C,NASA_DONKI
-4.346787,-4.387329,-4.248899,1320.0,1.491549,M,NASA_DONKI
-5.0,-5.225762,-5.062895,1500.0,1.516215,M,NASA_DONKI
-5.0,-5.07534,-4.946743,1080.0,1.340395,M,NASA_DONKI
-4.853872,-5.013984,-4.527203,480.0,3.085769,M,NASA_DONKI
-4.79588,-4.948575,-4.675954,1320.0,1.829565,M,NASA_DONKI
-4.657577,-4.749965,-4.507817,960.0,1.808589,M,NASA_DONKI
-4.920819,-5.065679,-4.79071,5760.0,1.968983,M,NASA_DONKI
-5.0,-5.133613,-5.041008,3060.0,1.230324,M,NASA_DONKI
-5.482726,-5.646314,-6.210185,1020.0,0.187301,C,NOAA_GOES
-3.60206,-3.793133,-3.621548,960.0,1.472743,X,NASA_DONKI
-5.481486,-5.619775,-5.449658,1500.0,1.474592,C,NASA_DONKI
-5.481486,-5.681506,-5.251094,840.0,2.721608,C,NASA_DONKI
-5.420216,-5.648745,-5.142518,2400.0,3.231265,C,NASA_DONKI
-4.130768,-4.314809,-4.027856,900.0,1.893013,M,NASA_DONKI
-5.387216,-5.24927,-5.436744,3780.0,0.638494,C,NASA_DONKI
-4.958607,-5.220718,-4.927472,900.0,1.892091,M,NASA_DONKI
-5.0,-5.121742,-4.900791,660.0,1.765586,M,NASA_DONKI
-5.075721,-5.269587,-4.941893,840.0,1.960315,C,NASA_DONKI
-4.920819,-5.089806,-4.690648,1140.0,2.506979,M,NASA_DONKI
-4.79588,-4.909323,-4.765023,10080.0,1.384988,M,NASA_DONKI
-4.552842,-4.785314,-4.644209,900.0,1.42079,M,NASA_DONKI
-4.958607,-5.016457,-5.079282,1500.0,0.832318,M,NASA_DONKI
-4.886057,-5.095782,-4.744626,900.0,2.155713,M,NASA_DONKI
-5.283997,-5.446321,-5.350711,1260.0,1.162129,C,NASA_DONKI
-4.244125,-4.422351,-4.161313,1500.0,1.869917,M,NASA_DONKI
-4.29243,-4.351555,-4.234521,780.0,1.222143,M,NASA_DONKI
-4.769551,-4.859104,-4.849406,2520.0,1.062489,M,NASA_DONKI
-4.920819,-5.150769,-4.73663,780.0,2.613358,M,NASA_DONKI
-4.721246,-4.955915,-4.765453,1380.0,1.516754,M,NASA_DONKI
-4.823909,-4.926629,-4.686166,1080.0,1.900393,M,NASA_DONKI
-4.431798,-4.563614,-4.471469,1260.0,1.281475,M,NASA_DONKI
-3.920819,-4.086606,-3.913223,1500.0,1.516205,X,NASA_DONKI
-4.585027,-4.688025,-4.209988,1980.0,3.240806,M,NASA_DONKI
-4.958607,-5.171962,-4.849007,1560.0,2.097482,M,NASA_DONKI
-4.537602,-4.61756,-4.510202,1260.0,1.195724,M,NASA_DONKI
-4.086186,-4.262343,-4.193599,840.0,1.216321,M,NASA_DONKI
-5.0,-5.219297,-4.818061,1320.0,2.277878,M,NASA_DONKI
-4.886057,-5.048288,-4.645702,660.0,2.431356,M,NASA_DONKI
-4.920819,-5.098704,-4.901006,1320.0,1.641985,M,NASA_DONKI
-4.823909,-4.89263,-4.74417,540.0,1.500642,M,NASA_DONKI
-4.376751,-4.5436,-4.189338,3840.0,2.244229,M,NASA_DONKI
-5.0,-5.123108,-5.051508,1200.0,1.222549,M,NASA_DONKI
-5.30103,-5.43672,-5.346106,780.0,1.213104,C,NASA_DONKI
-5.0,-5.059275,-4.732508,1140.0,2.296196,M,NASA_DONKI
-5.618755,-5.769173,-6.449172,480.0,0.147769,C,NOAA_GOES
-4.823909,-4.919103,-4.786239,1140.0,1.390534,M,NASA_DONKI
-4.267606,-4.407578,-4.207647,1140.0,1.594243,M,NASA_DONKI
-4.69897,-4.858793,-4.445693,1920.0,2.66499,M,NASA_DONKI
-5.271902,-5.409459,-5.943597,2100.0,0.212963,C,NOAA_GOES
-4.823909,-4.878457,-4.806967,840.0,1.183462,M,NASA_DONKI
-4.744727,-4.582372,-4.645495,960.0,0.801012,M,NASA_DONKI
-4.376751,-4.565061,-4.326308,3480.0,1.620194,M,NASA_DONKI
-4.886057,-4.936394,-4.922056,900.0,1.117738,M,NASA_DONKI
-4.886057,-4.99406,-4.935916,900.0,1.127613,M,NASA_DONKI
-4.886057,-5.151795,-4.70939,840.0,2.946996,M,NASA_DONKI
-5.0,-5.171018,-4.831741,1200.0,1.837363,M,NASA_DONKI
-5.21467,-5.497038,-5.215996,2460.0,1.861381,C,NASA_DONKI
-4.769551,-4.844296,-4.749518,3060.0,1.224391,M,NASA_DONKI
-4.769551,-5.034414,-4.821177,1380.0,1.670124,M,NASA_DONKI
-4.920819,-5.046252,-4.525264,840.0,3.227044,M,NASA_DONKI
-5.036212,-5.148911,-4.886758,900.0,1.910613,C,NASA_DONKI
-5.0,-5.109758,-4.855064,960.0,1.716213,M,NASA_DONKI
-4.004365,-4.179102,-3.905054,480.0,2.028972,M,NASA_DONKI
-5.337242,-5.373979,-5.375596,720.0,0.983225,C,NASA_DONKI
-4.920819,-4.938759,-4.761721,2220.0,1.416211,M,NASA_DONKI
-5.60206,-5.776109,-5.618494,1260.0,1.431025,C,NASA_DONKI
